om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
592,2004,10,26,10/26/2004,16:45:00,3,MO,29,67,0,0,0,0,0,37.87,-90,37.87,-90,0.5,50,1,1,1,186,0,0,0,0
1722,2004,10,29,10/29/2004,17:53:00,3,MO,29,68,0,0,0,0.01,0,38.73,-93.77,38.75,-93.75,1,50,1,1,1,101,0,0,0,0
1723,2004,10,29,10/29/2004,18:15:00,3,MO,29,69,1,0,0,0.32,0,38.87,-93.52,38.95,-93.35,10.5,50,1,1,1,101,159,195,0,0
622,2004,11,1,11/1/2004,5:15:00,3,MO,29,70,1,0,0,0.05,0,37.22,-93,37.28,-92.93,6,500,1,1,1,225,0,0,0,0
623,2004,11,1,11/1/2004,10:30:00,3,MO,29,71,0,0,0,0,0,37,-91.72,37,-91.72,1,200,1,1,1,91,0,0,0,0
783,2004,4,24,4/24/2004,16:12:00,3,MO,29,1,2,5,0,0.6,0,36.9,-90.78,37,-90.72,7.6,200,1,1,1,35,0,0,0,0
784,2004,4,24,4/24/2004,16:52:00,3,MO,29,2,1,0,0,0.1,0,37.13,-90.6,37.18,-90.57,4,100,1,1,1,223,0,0,0,0
821,2004,4,24,4/24/2004,18:15:00,3,MO,29,3,0,0,0,0.01,0,39.4,-94.58,39.4,-94.58,0.1,20,1,1,1,47,0,0,0,0
822,2004,4,24,4/24/2004,18:40:00,3,MO,29,4,0,0,0,0,0,40.48,-95.62,40.48,-95.62,0.2,20,1,1,1,5,0,0,0,0
785,2004,4,24,4/24/2004,18:47:00,3,MO,29,5,2,0,0,0.01,0,37.28,-89.85,37.33,-89.78,5.4,200,1,1,1,31,0,0,0,0
1052,2004,5,24,5/24/2004,14:35:00,3,MO,29,7,1,0,0,0.01,0,40.2,-95.28,40.2,-95.1,2,300,1,1,1,87,0,0,0,0
1056,2004,5,24,5/24/2004,15:28:00,3,MO,29,8,0,0,0,0,0,40.2,-94.88,40.2,-94.87,0.5,50,1,1,1,147,0,0,0,0
1049,2004,5,24,5/24/2004,15:55:00,3,MO,29,9,2,1,0,10,0,40.2,-94.55,40.25,-94.25,17,250,1,1,1,75,0,0,0,0
1050,2004,5,24,5/24/2004,16:53:00,3,MO,29,10,0,0,0,0,0,40.28,-94.08,40.3,-94.07,0.5,50,1,1,1,81,0,0,0,0
1054,2004,5,24,5/24/2004,17:18:00,3,MO,29,11,1,0,0,1.7,0,39.77,-93.55,39.8,-93.5,9.5,200,1,1,1,117,0,0,0,0
1051,2004,5,24,5/24/2004,17:24:00,3,MO,29,12,0,0,0,0,0,40.27,-93.85,40.27,-93.83,0.5,50,1,1,1,81,0,0,0,0
1053,2004,5,24,5/24/2004,17:47:00,3,MO,29,13,1,0,0,0.2,0,39.78,-93.3,39.82,-93.22,5,150,1,1,1,115,0,0,0,0
1057,2004,5,24,5/24/2004,18:12:00,3,MO,29,14,0,0,0,0,0,40.5,-94.42,40.5,-94.42,2,100,1,1,1,227,0,0,0,0
1055,2004,5,24,5/24/2004,18:45:00,3,MO,29,15,1,0,0,0.3,0,39.77,-92.78,39.77,-92.77,1,100,1,1,1,121,0,0,0,0
119,2004,5,24,5/24/2004,21:55:00,3,MO,29,16,0,0,0,0,0,39.75,-91.45,39.73,-91.43,2,50,1,1,1,127,0,0,0,0
138,2004,5,24,5/24/2004,21:55:00,3,MO,29,17,0,0,0,0,0,39.58,-91.28,39.58,-91.28,0.2,40,1,1,1,173,0,0,0,0
156,2004,5,25,5/25/2004,16:55:00,3,MO,29,18,0,0,0,0,0,37.57,-90.02,37.57,-90,0.5,50,1,1,1,17,0,0,0,0
162,2004,5,26,5/26/2004,20:50:00,3,MO,29,19,0,0,0,0,0,38.03,-94.23,38.03,-94.22,1,25,1,1,1,13,0,0,0,0
147,2004,5,26,5/26/2004,21:20:00,3,MO,29,20,2,1,0,0.5,0,37.97,-93.95,37.97,-93.7,12,200,1,1,1,185,0,0,0,0
1060,2004,5,27,5/27/2004,13:44:00,3,MO,29,21,0,0,0,0,0,40.15,-93.78,40.1,-93.82,2,50,1,1,1,81,61,0,0,0
1059,2004,5,27,5/27/2004,13:54:00,3,MO,29,22,0,0,0,0,0,40.08,-93.7,40.08,-93.7,0.5,50,1,1,1,79,0,0,0,0
123,2004,5,27,5/27/2004,17:40:00,3,MO,29,23,0,0,0,0,0,38.85,-91.32,38.85,-91.32,1,75,1,1,1,139,0,0,0,0
124,2004,5,27,5/27/2004,18:30:00,3,MO,29,24,0,0,0,0,0,38.58,-90.83,38.58,-90.83,0.2,50,1,1,1,183,0,0,0,0
125,2004,5,27,5/27/2004,18:35:00,3,MO,29,25,0,0,0,0,0,38.55,-90.82,38.55,-90.82,1.5,50,1,1,1,71,0,0,0,0
126,2004,5,27,5/27/2004,19:10:00,3,MO,29,26,0,0,0,0,0,38.27,-90.6,38.27,-90.6,0.2,50,1,1,1,99,0,0,0,0
127,2004,5,27,5/27/2004,19:40:00,3,MO,29,27,0,0,0,0,0,37.97,-90.38,37.97,-90.38,0.2,40,1,1,1,187,0,0,0,0
1073,2004,5,29,5/29/2004,17:30:00,3,MO,29,28,3,0,0,0.03,0,39.52,-94.83,39.5,-94.82,7,400,1,1,1,21,165,0,0,0
1063,2004,5,29,5/29/2004,18:35:00,3,MO,29,29,0,0,0,0,0,39.6,-94.6,39.6,-94.6,1,75,1,1,1,49,0,0,0,0
1062,2004,5,29,5/29/2004,19:05:00,3,MO,29,30,0,0,0,0,0,39.65,-94.77,39.65,-94.77,0.2,50,1,1,1,21,0,0,0,0
1064,2004,5,29,5/29/2004,19:40:00,3,MO,29,31,1,0,0,0.03,0,39.55,-94.45,39.75,-94.37,20,150,1,1,1,49,63,0,0,0
1074,2004,5,29,5/29/2004,20:40:00,3,MO,29,32,2,0,0,0,0,39.72,-94.35,39.77,-94.33,5,100,1,1,1,63,0,0,0,0
1068,2004,5,29,5/29/2004,21:15:00,3,MO,29,33,0,0,0,0,0,39.88,-94.42,39.9,-94.42,1,50,1,1,1,63,0,0,0,0
1072,2004,5,29,5/29/2004,21:30:00,3,MO,29,34,4,6,3,0.3,0,39.88,-94.25,40.22,-94.03,22,800,1,1,1,63,61,81,0,0
1070,2004,5,29,5/29/2004,21:40:00,3,MO,29,35,0,0,0,0,0,40.02,-94.27,40.05,-94.27,1,50,1,1,1,63,0,0,0,0
1066,2004,5,29,5/29/2004,22:18:00,3,MO,29,36,0,0,0,0,0,40.1,-93.9,40.15,-93.8,6,100,1,1,1,61,81,0,0,0
1071,2004,5,29,5/29/2004,22:46:00,3,MO,29,37,0,0,0,0,0,40.25,-93.68,40.32,-93.62,4,100,1,1,1,79,129,0,0,0
149,2004,5,30,5/30/2004,14:23:00,3,MO,29,38,0,0,0,0,0,37.08,-91.45,37.08,-91.45,0.1,50,1,1,1,203,0,0,0,0
150,2004,5,30,5/30/2004,14:53:00,3,MO,29,39,1,0,0,0.01,0,37.65,-92.63,37.67,-92.63,1,200,1,1,1,105,0,0,0,0
128,2004,5,30,5/30/2004,16:20:00,3,MO,29,40,1,0,1,0.1,0,38.75,-90.35,38.77,-90.33,2,50,1,1,1,189,0,0,0,0
129,2004,5,30,5/30/2004,16:45:00,3,MO,29,41,0,0,0,0,0,37.4,-91.07,37.4,-91.07,0.1,40,1,1,1,179,0,0,0,0
154,2004,5,1,5/1/2004,3:24:00,3,MO,29,6,1,0,0,0.01,0,37.07,-90.72,37.07,-90.72,0.2,50,1,1,1,223,0,0,0,0
202,2004,6,12,6/12/2004,7:45:00,3,MO,29,42,0,0,0,0,0,37.77,-90.63,37.77,-90.63,1.5,50,1,1,1,187,0,0,0,0
211,2004,6,12,6/12/2004,15:50:00,3,MO,29,43,0,0,0,0,0,37.22,-94.53,37.22,-94.53,0.1,25,1,1,1,97,0,0,0,0
266,2004,6,13,6/13/2004,18:49:00,3,MO,29,44,0,0,0,0,0,40.52,-95.13,40.52,-95.13,0.5,50,1,1,1,147,0,0,0,0
201,2004,6,18,6/18/2004,13:05:00,3,MO,29,45,0,0,0,0,0,38.65,-90.92,38.67,-90.88,2,40,1,1,1,183,0,0,0,0
346,2004,7,16,7/16/2004,2:04:00,3,MO,29,50,0,0,0,0,0,39.23,-94.48,39.23,-94.48,0.5,50,1,1,1,47,0,0,0,0
340,2004,7,4,7/4/2004,6:05:00,3,MO,29,46,1,0,0,0.15,0,36.97,-94.55,36.97,-94.55,1,150,1,1,1,145,0,0,0,0
1428,2004,7,5,7/5/2004,6:34:00,3,MO,29,47,1,0,0,0.05,0,38.32,-92.53,38.32,-92.53,0.2,125,1,1,1,131,0,0,0,0
1429,2004,7,5,7/5/2004,6:37:00,3,MO,29,48,1,0,0,0.01,0,38.32,-92.5,38.32,-92.5,0.2,125,1,1,1,131,0,0,0,0
1430,2004,7,5,7/5/2004,6:40:00,3,MO,29,49,1,0,0,0.01,0,38.35,-92.47,38.35,-92.47,0.2,125,1,1,1,131,0,0,0,0
1573,2004,8,26,8/26/2004,21:09:00,3,MO,29,51,0,0,0,0,0,40.37,-95.08,40.37,-95.08,0.1,50,1,1,1,147,0,0,0,0
1574,2004,8,26,8/26/2004,22:20:00,3,MO,29,52,0,0,0,0,0,40.4,-94.57,40.4,-94.57,0.1,50,1,1,1,227,0,0,0,0
535,2005,11,12,11/12/2005,19:40:00,3,MO,29,27,1,1,0,0.75,0,37.08,-93.83,37.05,-93.77,5,75,1,1,1,109,0,0,0,0
540,2005,11,15,11/15/2005,12:37:00,3,MO,29,28,0,0,0,0,0,36.75,-89.52,36.77,-89.52,0.2,50,1,1,1,143,0,0,0,0
541,2005,11,15,11/15/2005,12:44:00,3,MO,29,29,0,0,0,0,0,36.8,-89.4,36.8,-89.38,0.2,50,1,1,1,133,0,0,0,0
542,2005,11,15,11/15/2005,14:30:00,3,MO,29,30,0,0,0,0.01,0,36.57,-89.67,36.57,-89.67,0.2,50,1,1,1,143,0,0,0,0
543,2005,11,15,11/15/2005,14:35:00,3,MO,29,31,1,2,0,0.06,0,36.58,-89.63,36.6,-89.62,1,75,1,1,1,143,0,0,0,0
1249,2005,11,27,11/27/2005,17:19:00,3,MO,29,32,0,0,0,0,0,37.33,-94.08,37.33,-94.08,0,75,1,1,1,97,0,0,0,0
550,2005,11,27,11/27/2005,17:44:00,3,MO,29,33,1,0,0,1.2,0,39.32,-94.25,39.45,-94.18,11,75,1,1,1,47,0,0,0,0
551,2005,11,27,11/27/2005,17:59:00,3,MO,29,34,1,0,0,0.03,0,39.43,-94.2,39.47,-94.2,2,75,1,1,1,177,0,0,0,0
1251,2005,11,27,11/27/2005,18:42:00,3,MO,29,35,1,0,0,0,0,36.48,-92.15,36.48,-92.13,1,100,1,1,1,153,0,0,0,0
1250,2005,11,27,11/27/2005,18:46:00,3,MO,29,36,1,2,0,0.07,0,36.53,-92.15,36.55,-92.08,3,100,1,1,1,91,0,0,0,0
1252,2005,11,27,11/27/2005,18:56:00,3,MO,29,37,1,2,0,0.07,0,36.67,-92,36.73,-91.98,5,100,1,1,1,91,0,0,0,0
549,2005,11,27,11/27/2005,22:30:00,3,MO,29,38,2,0,1,0.25,0,36.53,-91.1,36.68,-91,12,250,1,1,1,181,0,0,0,0
497,2005,11,27,11/27/2005,23:05:00,3,MO,29,39,0,0,0,0,0,38.62,-90.33,38.62,-90.33,0.5,40,1,1,1,189,0,0,0,0
1247,2005,11,5,11/5/2005,19:50:00,3,MO,29,24,1,0,0,0.5,0,36.83,-92.98,36.9,-92.62,17,530,1,1,1,43,67,0,0,0
1248,2005,11,5,11/5/2005,22:20:00,3,MO,29,25,2,0,0,1.5,0,36.52,-91.38,36.58,-91.17,9,300,1,1,1,149,0,0,0,0
536,2005,11,5,11/5/2005,22:39:00,3,MO,29,26,2,0,0,0.07,0,36.55,-91.15,36.55,-91,7.4,250,1,1,1,181,0,0,0,0
5,2005,1,12,1/12/2005,20:56:00,3,MO,29,1,0,0,0,0.05,0,36.58,-92.28,36.58,-92.28,1,100,1,1,1,153,0,0,0,0
3,2005,1,12,1/12/2005,21:30:00,3,MO,29,2,1,0,0,0.3,0,36.87,-91.9,37.03,-91.68,16,440,1,1,1,91,0,0,0,0
4,2005,1,12,1/12/2005,21:50:00,3,MO,29,3,0,0,0,0.1,0,37.02,-91.68,37.02,-91.62,2,220,1,1,1,203,0,0,0,0
80,2005,4,21,4/21/2005,18:50:00,3,MO,29,4,0,0,0,0,0,39.22,-94.28,39.22,-94.28,2,50,1,1,1,95,0,0,0,0
138,2005,6,13,6/13/2005,16:25:00,3,MO,29,16,0,0,0,0,0,38.95,-90.92,38.95,-90.92,0.2,50,1,1,1,113,0,0,0,0
200,2005,6,13,6/13/2005,17:10:00,3,MO,29,17,0,0,0,0,0,36.95,-94.32,36.95,-94.32,0.2,25,1,1,1,145,0,0,0,0
875,2005,6,30,6/30/2005,21:13:00,3,MO,29,18,0,0,0,0,0,37.05,-94.57,37.03,-94.55,2,25,1,1,1,145,0,0,0,0
876,2005,6,30,6/30/2005,21:25:00,3,MO,29,19,0,0,0,0,0,37.03,-94.53,36.98,-94.52,2,25,1,1,1,145,0,0,0,0
882,2005,6,4,6/4/2005,5:35:00,3,MO,29,5,0,0,0,0,0,38.6,-94.2,38.6,-94.2,0.5,50,1,1,1,37,0,0,0,0
887,2005,6,4,6/4/2005,5:50:00,3,MO,29,6,1,2,0,1.1,0,38.67,-94.07,38.73,-93.9,8,75,1,1,1,101,0,0,0,0
880,2005,6,4,6/4/2005,16:32:00,3,MO,29,7,0,0,0,0,0,40.05,-94.95,40.07,-94.97,1,50,1,1,1,3,0,0,0,0
890,2005,6,4,6/4/2005,17:48:00,3,MO,29,8,1,0,0,0,0,40.38,-94.47,40.38,-94.47,0.5,100,1,1,1,75,0,0,0,0
889,2005,6,4,6/4/2005,17:50:00,3,MO,29,9,1,0,0,0.18,0,40.38,-94.45,40.52,-94.25,15,100,1,1,1,227,0,0,0,0
884,2005,6,4,6/4/2005,18:06:00,3,MO,29,10,0,0,0,0,0,40.23,-94.55,40.23,-94.55,1,50,1,1,1,75,0,0,0,0
886,2005,6,4,6/4/2005,18:10:00,3,MO,29,11,1,0,0,0,0,40.53,-94.25,40.58,-94.15,5,100,1,1,1,81,0,0,0,0
885,2005,6,4,6/4/2005,18:40:00,3,MO,29,12,0,0,0,0,0,40.17,-94.22,40.17,-94.22,0.5,50,1,1,1,75,0,0,0,0
881,2005,6,4,6/4/2005,18:46:00,3,MO,29,13,0,0,0,0.3,0,39.77,-94.85,39.77,-94.85,7.5,50,1,1,1,21,0,0,0,0
888,2005,6,4,6/4/2005,18:53:00,3,MO,29,14,0,0,0,0,0,39.85,-94.83,39.87,-94.8,3,50,1,1,1,3,0,0,0,0
883,2005,6,4,6/4/2005,19:54:00,3,MO,29,15,0,0,0,0,0,39.95,-94.07,39.95,-94.07,0.5,50,1,1,1,61,0,0,0,0
356,2005,8,13,8/13/2005,14:53:00,3,MO,29,20,0,0,0,0.05,0,38.87,-92.78,38.97,-92.73,8,100,1,1,1,53,0,0,0,0
406,2005,9,13,9/13/2005,15:57:00,3,MO,29,21,0,0,0,0,0,37.62,-94.53,37.62,-94.53,0.2,20,1,1,1,11,0,0,0,0
613,2005,9,19,9/19/2005,17:36:00,3,MO,29,22,0,0,0,0,0,38.95,-92.03,38.95,-92.03,0.1,50,1,1,1,27,0,0,0,0
407,2005,9,28,9/28/2005,14:15:00,3,MO,29,23,0,0,0,0,0,37.4,-94.1,37.4,-94.1,0.4,25,1,1,1,11,0,0,0,0
2,2006,1,2,1/2/2006,3:00:00,3,MO,29,1,0,0,0,0,0,38.68,-90.92,38.7,-90.92,0.5,40,1,1,1,183,0,0,0,0
3,2006,1,2,1/2/2006,4:45:00,3,MO,29,2,0,0,0,0,0,37.38,-91.1,37.38,-91.08,0.5,50,1,1,1,179,0,0,0,0
4,2006,1,2,1/2/2006,5:25:00,3,MO,29,3,1,0,0,0,0,38.67,-90.42,38.67,-90.42,1,50,1,1,1,189,0,0,0,0
56,2006,2,16,2/16/2006,16:00:00,3,MO,29,4,0,0,0,0,0,37.32,-91.42,37.32,-91.42,0.2,100,1,1,1,203,0,0,0,0
59,2006,2,16,2/16/2006,19:18:00,3,MO,29,5,1,0,0,0.1,0,37.1,-89.55,37.12,-89.55,0.5,225,1,1,1,201,0,0,0,0
72,2006,3,11,3/11/2006,16:35:00,3,MO,29,8,0,0,0,0,0,36.63,-93.25,36.72,-93.15,8,20,1,1,1,213,0,0,0,0
75,2006,3,11,3/11/2006,17:50:00,3,MO,29,9,0,0,0,0.01,0,37.02,-92.32,37.02,-92.32,0.1,20,1,1,1,67,0,0,0,0
76,2006,3,11,3/11/2006,19:50:00,3,MO,29,10,0,0,0,0,0,37.85,-91.82,37.85,-91.77,3,25,1,1,1,161,0,0,0,0
77,2006,3,11,3/11/2006,19:55:00,3,MO,29,11,2,0,0,0,0,37.35,-90.97,37.6,-90.53,35.5,450,1,1,1,179,93,123,0,0
78,2006,3,11,3/11/2006,20:48:00,3,MO,29,12,1,0,0,0,0,37.57,-90.38,37.55,-90.37,0.7,75,1,1,1,123,0,0,0,0
79,2006,3,11,3/11/2006,20:54:00,3,MO,29,13,1,0,0,0,0,37.6,-90.32,37.65,-90.25,11,300,1,1,1,123,187,186,0,0
80,2006,3,11,3/11/2006,21:20:00,3,MO,29,14,3,12,2,2.2,0,37.82,-90,38.18,-89.27,53.5,400,2,0,1,0,0,0,0,0
81,2006,3,11,3/11/2006,21:42:00,3,MO,29,15,3,0,0,0,0,38.12,-90.33,38.18,-90.25,5.1,200,2,0,1,0,0,0,0,0
88,2006,3,12,3/12/2006,9:12:00,3,MO,29,16,1,0,0,0.04,0,39.2,-94.22,39.27,-93.95,17,150,1,1,1,95,177,0,0,0
89,2006,3,12,3/12/2006,9:44:00,3,MO,29,17,0,0,0,0.25,0,39.3,-93.68,39.37,-93.47,9.6,100,1,1,1,33,0,0,0,0
90,2006,3,12,3/12/2006,10:46:00,3,MO,29,18,0,0,0,0,0,39.47,-92.57,39.5,-92.33,10.5,75,1,1,1,175,0,0,0,0
91,2006,3,12,3/12/2006,10:57:00,3,MO,29,19,0,0,0,0,0,39.5,-92.22,39.5,-92.22,0.1,50,1,1,1,137,0,0,0,0
92,2006,3,12,3/12/2006,11:25:00,3,MO,29,20,0,0,0,0,0,39.63,-91.67,39.63,-91.67,0.2,50,1,1,1,173,0,0,0,0
94,2006,3,12,3/12/2006,15:49:00,3,MO,29,22,0,0,0,0.01,0,38.82,-93.38,39,-92.92,28,150,1,1,1,159,53,0,0,0
95,2006,3,12,3/12/2006,15:50:00,3,MO,29,23,1,0,0,0.1,0,38.48,-93.6,38.55,-93.35,13,150,1,1,1,83,15,159,0,0
96,2006,3,12,3/12/2006,16:12:00,3,MO,29,24,2,6,1,2.5,0,38.62,-93.28,38.67,-93.12,11.2,500,1,1,1,159,0,0,0,0
97,2006,3,12,3/12/2006,16:25:00,3,MO,29,25,1,0,0,0.01,0,38.67,-93.05,38.67,-93.03,1,250,1,1,1,141,0,0,0,0
98,2006,3,12,3/12/2006,16:30:00,3,MO,29,26,0,0,0,0,0,38.72,-93.03,38.73,-93.03,1,75,1,1,1,53,0,0,0,0
99,2006,3,12,3/12/2006,16:33:00,3,MO,29,27,0,0,0,0,0,39.08,-92.78,39.12,-92.73,3,75,1,1,1,89,0,0,0,0
100,2006,3,12,3/12/2006,17:25:00,3,MO,29,28,0,0,0,0,0,39.25,-91.95,39.32,-91.87,6,75,1,1,1,7,0,0,0,0
101,2006,3,12,3/12/2006,18:24:00,3,MO,29,29,0,0,0,0,0,39.2,-91.28,39.22,-91.28,1,50,1,1,1,163,0,0,0,0
102,2006,3,12,3/12/2006,18:25:00,3,MO,29,30,1,0,0,0,0,39.22,-91.28,39.23,-91.22,5,125,1,1,1,163,0,0,0,0
106,2006,3,12,3/12/2006,19:51:00,3,MO,29,31,0,0,0,0,0,38.8,-93.63,38.87,-93.47,8.8,100,1,1,1,101,159,0,0,0
107,2006,3,12,3/12/2006,19:52:00,3,MO,29,32,2,13,1,0.58,0,38.25,-94.33,38.55,-93.92,26,450,1,1,1,13,37,83,0,0
109,2006,3,12,3/12/2006,20:07:00,3,MO,29,33,2,6,0,3,0,38.93,-93.45,39.13,-93.15,20,150,1,1,1,159,195,0,0,0
111,2006,3,12,3/12/2006,20:28:00,3,MO,29,34,3,0,0,0.53,0,39.05,-93.2,39.27,-92.67,35,350,1,1,1,195,89,0,0,0
113,2006,3,12,3/12/2006,20:38:00,3,MO,29,35,0,0,0,0,0,39.05,-93.08,39.12,-92.95,6.4,100,1,1,1,195,0,0,0,0
114,2006,3,12,3/12/2006,20:40:00,3,MO,29,36,2,4,0,2,0,38.6,-93.67,38.73,-93.5,12.8,200,1,1,1,101,159,0,0,0
115,2006,3,12,3/12/2006,20:47:00,3,MO,29,37,2,7,1,1.65,0,37.67,-94.25,37.95,-93.67,38,300,1,1,1,217,39,185,0,0
118,2006,3,12,3/12/2006,21:02:00,3,MO,29,38,0,0,0,0.01,0,40.45,-92.05,40.45,-91.93,6,8,1,1,1,199,45,0,0,0
123,2006,3,12,3/12/2006,21:18:00,3,MO,29,40,3,26,4,5,0,39.32,-92.48,39.45,-92.18,19.7,300,1,1,1,175,137,0,0,0
122,2006,3,12,3/12/2006,21:18:00,3,MO,29,39,0,0,0,0,0,37.42,-94.3,37.87,-93.47,57,50,1,1,1,11,57,39,167,0
124,2006,3,12,3/12/2006,21:25:00,3,MO,29,41,1,1,0,0.2,0,36.78,-94.47,36.87,-94.38,7,75,1,1,1,145,0,0,0,0
125,2006,3,12,3/12/2006,21:36:00,3,MO,29,42,0,0,0,0.01,0,36.87,-94.37,36.87,-94.37,0.1,15,1,1,1,145,0,0,0,0
127,2006,3,12,3/12/2006,21:43:00,3,MO,29,43,4,0,0,0,0,39.45,-92.18,39.65,-91.73,29,500,1,1,1,137,0,0,0,0
129,2006,3,12,3/12/2006,22:15:00,3,MO,29,44,3,8,1,55.65,0,36.98,-93.8,37.08,-93.35,42,250,1,1,1,109,43,77,0,0
130,2006,3,12,3/12/2006,22:17:00,3,MO,29,45,3,19,0,1,0,37.85,-93.43,37.98,-93.17,17,200,1,1,1,85,0,0,0,0
131,2006,3,12,3/12/2006,22:20:00,3,MO,29,46,2,5,0,0.85,0,38.28,-92.85,38.28,-92.85,6,100,1,1,1,141,0,0,0,0
134,2006,3,12,3/12/2006,23:03:00,3,MO,29,48,2,13,0,0.7,0,37.2,-93,37.27,-92.87,7,150,1,1,1,225,0,0,0,0
135,2006,3,12,3/12/2006,23:15:00,3,MO,29,49,3,0,0,0.53,0,37.25,-92.87,37.52,-92.4,32,200,1,1,1,225,229,105,0,0
136,2006,3,12,3/12/2006,23:25:00,3,MO,29,50,0,0,0,0.05,0,38.47,-93.23,38.48,-93.2,3,20,1,1,1,15,0,0,0,0
137,2006,3,12,3/12/2006,23:30:00,3,MO,29,51,1,0,0,0,0,38.6,-91.98,38.72,-91.65,14,150,1,1,1,27,151,27,0,0
138,2006,3,12,3/12/2006,23:31:00,3,MO,29,52,0,0,0,0,0,38.58,-93.08,38.63,-92.98,6,100,1,1,1,141,0,0,0,0
139,2006,3,12,3/12/2006,23:43:00,3,MO,29,53,0,0,0,0,0,38.7,-91.65,38.73,-91.62,6.2,200,1,1,1,151,27,139,0,0
140,2006,3,13,3/13/2006,0:00:00,3,MO,29,54,3,1,0,0.8,0,38.85,-91.32,38.93,-91.2,6,300,1,1,1,139,219,0,0,0
141,2006,3,13,3/13/2006,0:30:00,3,MO,29,55,2,2,0,0,0,38.77,-92.07,38.85,-91.88,13,100,1,1,1,27,0,0,0,0
142,2006,3,13,3/13/2006,1:20:00,3,MO,29,56,3,6,0,2.7,0,39.05,-91.37,39.3,-90.67,44.5,300,2,0,1,0,0,0,0,0
143,2006,3,13,3/13/2006,1:36:00,3,MO,29,57,1,0,0,0,0,39.1,-91.08,39.1,-91.08,0.2,75,1,1,1,113,0,0,0,0
194,2006,3,30,3/30/2006,19:10:00,3,MO,29,58,2,8,0,0.8,0,39.98,-94.92,40.03,-94.88,5,800,1,1,1,3,0,0,0,0
196,2006,3,30,3/30/2006,20:10:00,3,MO,29,59,0,0,0,0,0,40.53,-94.2,40.53,-94.2,1,50,1,1,1,81,0,0,0,0
197,2006,3,30,3/30/2006,20:20:00,3,MO,29,60,0,0,0,0.01,0,38.58,-93.58,38.63,-93.43,9,50,1,1,1,101,159,0,0,0
198,2006,3,30,3/30/2006,20:28:00,3,MO,29,61,1,0,1,0.45,0,38.63,-93.43,38.75,-93.23,13.6,75,1,1,1,159,0,0,0,0
60,2006,3,9,3/9/2006,0:19:00,3,MO,29,6,0,0,0,0.01,0,38.63,-93.23,38.63,-93.23,1.3,50,1,1,1,159,0,0,0,0
68,2006,3,9,3/9/2006,17:44:00,3,MO,29,7,1,0,0,0.9,0,36.8,-89.97,36.82,-89.97,1.2,175,1,1,1,207,0,0,0,0
385,2006,4,15,4/15/2006,19:38:00,3,MO,29,68,0,0,0,0,0,39.75,-94.48,39.75,-94.48,1.5,50,1,1,1,63,0,0,0,0
386,2006,4,15,4/15/2006,19:43:00,3,MO,29,69,2,0,0,0.07,0,39.75,-94.48,39.9,-94.33,13,100,1,1,1,63,0,0,0,0
388,2006,4,15,4/15/2006,20:15:00,3,MO,29,70,0,0,0,0.01,0,39.38,-94.15,39.47,-94.02,10.1,75,1,1,1,177,0,0,0,0
415,2006,4,25,4/25/2006,15:40:00,3,MO,29,71,0,0,0,0,0,36.63,-91.48,36.65,-91.33,8,50,1,1,1,149,0,0,0,0
417,2006,4,25,4/25/2006,18:08:00,3,MO,29,72,1,0,0,0.06,0,36.23,-89.9,36.15,-89.62,15,100,1,1,1,155,0,0,0,0
418,2006,4,25,4/25/2006,18:10:00,3,MO,29,73,0,0,0,0.01,0,36.1,-89.83,36.07,-89.7,7,30,1,1,1,155,0,0,0,0
448,2006,4,30,4/30/2006,9:39:00,3,MO,29,74,0,0,0,0,0,36.82,-89.38,36.82,-89.38,0.2,50,1,1,1,133,0,0,0,0
450,2006,4,30,4/30/2006,17:58:00,3,MO,29,75,0,0,0,0,0,36.5,-89.92,36.5,-89.92,0.2,50,1,1,1,143,0,0,0,0
217,2006,4,2,4/2/2006,15:25:00,3,MO,29,62,2,0,0,0,0,39.53,-91.63,39.57,-91.63,3.5,350,1,1,1,173,0,0,0,0
221,2006,4,2,4/2/2006,16:00:00,3,MO,29,63,0,0,0,0,0,37.85,-90.55,37.85,-90.55,0.1,50,1,1,1,187,0,0,0,0
222,2006,4,2,4/2/2006,16:05:00,3,MO,29,64,0,0,0,0,0,37.87,-90.25,37.87,-90.22,2,40,1,1,1,186,0,0,0,0
257,2006,4,2,4/2/2006,17:43:00,3,MO,29,66,0,0,0,0.02,0,36.92,-89.58,36.92,-89.57,1.5,50,1,1,1,201,0,0,0,0
570,2006,5,26,5/26/2006,11:30:00,3,MO,29,80,0,0,0,0,0,36.78,-93.65,36.8,-93.65,1,100,1,1,1,9,0,0,0,0
459,2006,5,3,5/3/2006,12:57:00,3,MO,29,76,0,0,0,0,0,36.62,-91.17,36.62,-91.13,2,20,1,1,1,149,0,0,0,0
462,2006,5,3,5/3/2006,17:25:00,3,MO,29,78,0,0,0,0,0,37.63,-94.62,37.58,-94.33,16,50,1,1,1,11,0,0,0,0
463,2006,5,3,5/3/2006,18:56:00,3,MO,29,79,0,0,0,0,0,37.33,-93.68,37.23,-93.55,8,25,1,1,1,57,77,0,0,0
614,2006,6,10,6/10/2006,16:50:00,3,MO,29,81,0,0,0,0,0,38.9,-91.42,38.88,-91.4,1.3,60,1,1,1,139,0,0,0,0
